"Work PID","nl","en"
"http://mskgent.be/collection/work/id/1914-CB","Een man portret, toegeschreven aan Paolo Farinati, behoort tot de zogenaamde Status portretten. De identiteit van de geportretteerde is onbekend. In diverse kerken en paleizen van Verona altaarstukken en mythologische of allegorische fresco's van Farinati zijn bewaard gebleven. Zijn talrijke chiaroscuro tekeningen op papier laten een veel vaardigheid van de techniek en worden vaak \"Modello\" wordt gebruikt.","A man's portrait, attributed to Paolo Farinati, belongs to the so-called Status portraits. The identity of the sitter is unknown. In various churches and palaces of Verona altarpieces and mythological or allegorical frescoes by Farinati have been preserved. His numerous chiaroscuro drawings on paper show a lot of skill of the art and are often called \"Modello\" is used."
"http://kmska.be/collection/work/id/957","Hendrik van Balen schilderde de figuren, Joos de Momper bekommerde zich om het landschap en Jan Brueghel de Fluwelen nam de bloemen voor zijn rekening. A.P. de Mirimonde heeft vastgesteld dat het werk het bezoek van Minerva aan de Muzen voorstelt. Het tafereel speelt zich niet af op de Parnassus, maar op de Helicon, zoals blijkt uit de Hippocreen of 'paardenbron' die door Pegasus uit de grond gestampt wordt. (Julien Vervaet, tentoonstellingscatalogus Van Bruegel tot Rubens)","Hendrik van Balen painted figures, Joos de Momper cared about the landscape and Jan Brueghel the Velvet Rose flowers on his behalf. A.P. the Mirimonde has determined that the work represents the Minerva visiting the Muses. The scene does not take place on the Parnassus, but on the Helicon, as evidenced by the Hippocreen or horse source \"being thrown up by the Pegasus. (Julien Vervaet, Bruegel to Rubens exhibition catalog)"
"http://mskgent.be/collection/work/id/1896-A","n/a","after"
"http://kunstenenerfgoed.be/CVG/collection/work/id/6698",,
"http://kunstenenerfgoed.be/CVG/collection/work/id/6696",,
"http://mskgent.be/collection/work/id/1903-H","n/a","n/a"
"http://mskgent.be/collection/work/id/1914-DF","The Study of the Head of a Young Moor by Gaspar de Crayer is a highly detailed study of a head. The earliest known painting in which De Crayer used this head is his 1630 Raising of the Cross, an altarpiece which is now housed in the Musée des Beaux-Arts in Rennes. The Moor is shown as a young servant helping to raise the cross. It is not known whether De Crayer painted the Study of the Head of a Young Moor from life. He may have been inspired for this work by the well-known negro heads by Peter Paul Rubens from the collection of the Royal Museum of Fine Arts of Begium in Brussels, to which it shows some striking similarities. The work is probably a depiction of the same model that posed for various artists including Anthony van Dyck and Jacques Jordaens.","The Study of the Head of a Young Moor by Gaspar de Crayer is a highly detailed study of a head. The earliest known painting in the Crayer How many followers used this head is his 1630 Raising of the Cross, an altar piece-which is now housed in the Musée des Beaux-Arts in Rennes. The Moor is shown as a young servant helping to raise the cross. It is not known Whether the Crayer painted the Study of the Head of a Young Moor from life. May he have been inspired for this work by the well-known negro heads by Peter Paul Rubens from the collection of the Royal Museum of Fine Arts or Begium in Brussels, to Which it shows some striking similarities. The work is probably a depiction of the same model That posed for various artists-including Anthony van Dyck and Jordaens Jacques."
"http://mskgent.be/collection/work/id/1914-II","Antonio Balestra waardigheid in Verona, maar vooral actief in Venetië geboren. Hij is vooral van docenten als Tiepolo BEKEND. In dieser schets in olieverf op het aan een papieren studie voor de verheerlijking van de heilige Oswald in de Venetiaanse kerk van San Stae (St. Eustatius) zijn. Verwante tekeningen zijn in het British Museum, in de uil kunstmusea in Stockholm en Milaan. Oswald de heilige oorlog in de 7e eeuw koning van Northumbria. Het bericht wordt eenmaal bekeerd tot het christendom hadden, daar stichtte het klooster van Landi varens die in de winning: heeft een rol van het christelijk geloof Major gespeeld. Dat het de strijd van de laatste \"symbool voor\" Mensen van de Anglo Saksen vielen gerespecteerde man IHN na Zijn dood als heiligen in de war. De cultus van Sint Oswald van de Schotse Mönchengladbach zou later ook in de Alpen en Noord-Italië in Hollywood.","Antonio Balestra dignity in Verona, but operate mainly in Venice born. He is, above all, of teachers as Tiepolo KNOWN. In dieser sketch in oil on it to be a paper study for the glorification of St. Oswald in the Venetian church of San Stae (St. Eustace). Related drawings are in the British Museum, in the owl art museums in Stockholm and Milan. Oswald the holy war in the 7th century King of Northumbria. It is once converted to Christianity had, there founded the monastery of Landi ferns that in the extraction: has played a role of the Christian faith Major. That it fight the last \"symbol for\" People of the Anglo Saxons fell revered man IHN after His death as saints confused. The cult of Saint Oswald of Scottish Mönchengladbach would later also in the Alps and northern Italy in Hollywood."
"http://mskgent.be/collection/work/id/1914-DE"," Dit panel van Hendrik Andriessen, genaamd Mancken Heyn, is een voorbeeld Vanitas voorstelling. De attributen zijn zorgvuldig gerangschikt in een gesloten niche dat de wereld misschien symboliseert. Olielamp, zeepbel, schedel en bloemenboeket verwijzen naar de vergankelijkheid van het leven, tabak op de ijdelheid van aards genot. De dood is niet getoond volledig negatief: in het midden van deze eenvoudige samenstelling een roos, het symbool van de verrijzenis."," This panel of Hendrik Andriessen, called Mancken Heyn, is an exemplary Vanitas representation. The attributes are carefully arranged in a closed niche that perhaps symbolizes the world. Oil lamp, soap bubble, skull and floral bouquet refer to the transience of life, tobacco on the vanity of earthly pleasure. The death is not shown entirely negative: in the center of this simple composition is a rose, the symbol of the resurrection."
"http://mskgent.be/collection/work/id/1994-F-1","In 1716, het burggraafdom de Oudburg in Gent opdracht gegeven voor een serie wandtapijten gewijd aan de verheerlijking van de Goden. De burggraafdom was een leengoed van het graafschap Vlaanderen, zich binnen de muren van het Gravensteen. Nauwelijks een jaar later werden de wandtapijten opgehangen in de kastelenij. De Oudburg armen verschijnt in het midden van elk tapijt. Oudburg College werd gesloten tijdens de periode van de Franse revolutionaire bezetting en de burggraafdom gebouw werd gesloopt. De serie eindigde in het Museum voor Schone Kunsten in 1904, die had een aantal huizen in de tussentijd. De eerste tapijt beeldt de verheerlijking van Mars. De God van triomfwagen War wordt getrokken door twee leeuwen - symbolen van gewelddadige conflicten. Een cherub rijdt op een van de leeuwen, het bezit van een laurier kroon op een stok als een symbool van de veroveraar. De andere leeuw wordt geleid door de gevleugelde figuur van Fortune, met een wiel - symbool van de wisselvalligheid van het lot - onder haar arm. Soldaten volgen de wagen, het begeleiden van een processie van krijgsgevangenen en veroverde buit. Een ander gevleugeld figuur, de Geest van de Overwinning, houdt de lauwerkrans boven Mars’ hoofd, terwijl Fame vliegt voor hem, getrompetter zijn heerlijkheid. De brandende stad op de achtergrond vertegenwoordigt het geweld van de oorlog - de vernietiger van de beschaving.","In 1716, the Viscounty of the Oudburg in Ghent commissioned a series of tapestries devoted to the Exaltation of the Gods. The Viscounty was a fief of the County of Flanders, located within the walls of the Counts’ Castle. Barely a year later, the tapestries were hung in the Castellany. The Oudburg arms appears in the middle of each tapestry. Oudburg College was closed down during the period of French revolutionary occupation and the Viscounty building was demolished. The series ended up in the Museum of Fine Art in 1904, having had several homes in the interim. The first tapestry shows The Exaltation of Mars. The God of War’s triumphal chariot is drawn by two lions – symbols of violent conflict. A cherub rides on one of the lions, holding up a laurel crown on a stick as an emblem of the conqueror. The other lion is led by the winged figure of Fortune, with a wheel – symbol of the inconstancy of fate – under her arm. Soldiers follow the chariot, escorting a procession of prisoners of war and captured booty. Another winged figure, the Spirit of Victory, holds the laurel wreath above Mars’ head, while Fame flies before him, trumpeting his glory. The burning city in the background represents the violence of war – the destroyer of civilisation."
"http://mskgent.be/collection/work/id/1994-F-2","In 1716, het burggraafdom de Oudburg Gent opdracht gegeven tot een reeks wandtapijten gewijd aan de verheerlijking van de Goden. De burggraafdom was een leengoed van het graafschap Vlaanderen, zich binnen de muren van het Gravensteen. Nauwelijks een jaar later werden de wandtapijten opgehangen in de kastelenij. De Oudburg armen verschijnt in het midden van elk tapijt. Oudburg College werd gesloten tijdens de Franse bezetting en de revolutionaire burggraafdom gebouw werd gesloopt. De serie eindigde in het Museum voor Schone Kunsten in 1904, na een aantal naar huizen in de tussentijd had. De tweede tapijt beeldt de verheffing van Apollo. De God van de zon ligt aan de rand van een bos op Parnassus - de berg aan hem gewijd. Hij tokkelt zijn favoriete instrument, de lier, terwijl omringd door zes muzen die muziek spelen en te zingen. Hij draagt ​​een lauwerkrans als de schepper of goddelijke muziek. Drie Vaag vertegenwoordigd cijfers kan worden opgesteld in het midden van een arcadische landschap. Ze zijn waarschijnlijk vertegenwoordigen de resterende drie van de negen muzen van de Oudheid. De muzen waren een symbool van wijsheid, welsprekendheid, zelfs bui en de mogelijkheid om de lof van goden en mensen zingen. De verheerlijking van Apollo is een duidelijke hommage aan beschaving.","In 1716, the Viscounty of the Oudburg Ghent commissioned a series of tapestries devoted to the Exaltation of the Gods. The Viscounty was a fief of the County of Flanders, located within the walls of the Counts' Castle. Barely a year later, the tapestries were hung in the Castellany. The Oudburg arms Appears in the middle of each tapestry. Oudburg College was closed down during the period of French occupation and the revolutionary Viscounty building was demolished. The series ended up in the Museum of Fine Art in 1904, having had several at homes in the interim. The second tapestry shows the Exaltation of Apollo. The Sun God sits at the edge of a wood on Parnassus - the mountain dedicated to him. He strums his favorite instrument, the lyre, while surrounded by six muses who play music and sing. He wears a laurel crown as the creator or divine music. Three Vaguely represented figures can be made out in the Midst of an Arcadian landscape. They probably represent the remaining three of the nine muses of Antiquity. The muses were a symbol of wisdom, eloquence, even temper and the ability to sing the praises of gods and humans. The Exaltation of Apollo is a clear homage to civilization."
